	chr7	20180806	1	4.0	72	chr7	110747132	0	101
	chr7	20504354	0	16.0	101	chr7	110042048	1	101
	chr7	20612098	1	3.0	78	chr7	111126486	1	101
	chr7	20672374	0	45.0	69	chr7	110994148	1	87
	chr7	21768360	0	1.0	84	chr7	111310133	1	98
	chr7	21921396	1	66.0	44	chr7	110922611	1	101
	chr7	22016775	1	3.0	101	chr7	106738039	0	28
	chr7	22211154	0	18.0	101	chr7	76525369	0	21
	chr7	22227185	1	1.0	41	chr7	111773684	1	96
	chr7	23256140	0	1.0	49	chr7	110659204	1	101
	chr7	24231542	0	1.0	101	chr7	110607064	1	76
	chr7	24564162	0	86.0	32	chr7	111229957	1	101
	chr7	24571170	0	20.0	65	chr7	24648582	1	101
	chr7	24582539	1	8.0	101	chr7	48092886	0	23
	chr7	24587703	1	12.0	70	chr7	24590342	0	101
	chr7	24590337	1	45.0	101	chr7	24590825	0	70
	chr7	24590342	0	12.0	101	chr7	24587703	1	70
	chr7	24590825	0	45.0	70	chr7	24590337	1	101
	chr7	24648582	1	20.0	101	chr7	24571170	0	65
	chr7	24650727	1	1.0	101	chr7	110236325	1	68
	chr7	24687526	0	138.0	25	chr7	110506440	0	101
	chr7	24687526	0	273.0	25	chr7	111571678	1	101
	chr7	24720077	1	1.0	35	chr7	110236138	0	100
	chr7	24784550	1	23.0	101	chr7	111295485	0	94
	chr7	24800498	1	30.0	101	chr7	24806714	0	45
	chr7	24806714	0	30.0	45	chr7	24800498	1	101
	chr7	24820379	1	21.0	62	chr7	34443791	0	101
	chr7	24893356	1	107.0	61	chr7	32245888	1	73
	chr7	25037003	0	7.0	52	chr7	104283372	0	48
	chr7	25037003	0	147.0	52	chr7	110552333	0	86
	chr7	25163548	1	2.0	71	chr7	111773683	1	95
	chr7	25163548	1	2.0	73	chr7	111773684	1	96
	chr7	25163548	1	3.0	71	chr7	111773685	1	22
	chr7	25178480	1	1.0	51	chr7	110902701	0	101
	chr7	25255734	1	1.0	24	chr7	111170652	0	101
	chr7	25298909	1	9.0	49	chr7	110508649	0	46
	chr7	25322672	1	3.0	101	chr7	25618083	1	92
	chr7	25390190	0	7.0	63	chr7	110908345	0	101
	chr7	25487458	0	7.0	36	chr7	111722641	0	101
	chr7	25566783	0	1.0	51	chr7	111374373	0	101
	chr7	25618083	1	3.0	92	chr7	25322672	1	101
	chr7	25649883	1	14.0	27	chr7	17738185	0	101
	chr7	25681782	0	50.0	44	chr7	111215574	1	101
	chr7	25845312	1	18.0	84	chr7	111939846	1	82
	chr7	26116696	1	283.0	40	chr7	109999811	1	101
	chr7	26141540	0	11.0	99	chr7	110748133	1	96
	chr7	26235123	1	220.0	49	chr7	110879595	1	89
	chr7	26321214	1	41.0	79	chr7	27766424	1	101
	chr7	26489314	0	1.0	49	chr7	111939846	1	82
	chr7	26516807	1	1.0	74	chr7	110034949	0	89
	chr7	26546915	1	1.0	101	chr7	73140967	1	101
	chr7	26585868	0	15.0	51	chr7	111571678	1	101
	chr7	26630888	0	2.0	101	chr7	111375941	0	101
	chr7	26643473	0	10.0	101	chr7	29890231	1	64
	chr7	26643473	0	6.0	101	chr7	81245194	1	30
	chr7	26643477	0	1.0	101	chr7	81245194	1	30
	chr7	26713578	1	4.0	101	chr7	110115790	1	101
	chr7	26769369	0	1.0	101	chr7	62774705	1	34
	chr7	26873660	0	3.0	84	chr7	27369566	1	101
	chr7	26888954	1	46.0	101	chr7	26936247	0	73
	chr7	26888954	1	4.0	101	chr7	109918866	1	101
	chr7	26895568	0	6.0	42	chr7	111222994	0	91
	chr7	26936247	0	46.0	73	chr7	26888954	1	101
	chr7	26936247	0	1.0	73	chr7	108222418	0	21
	chr7	26992067	0	2.0	101	chr7	111204808	1	101
	chr7	27045971	0	21.0	99	chr7	17764836	0	101
	chr7	27176045	1	54.0	38	chr7	27369566	1	101
	chr7	27241545	0	35.0	57	chr7	27369566	1	101
	chr7	27245353	1	14.0	22	chr7	110079014	1	101
	chr7	27249261	1	64.0	18	chr7	19257331	0	101
	chr7	27312806	1	19.0	47	chr7	3895590	0	101
	chr7	27314936	0	1.0	92	chr7	114921469	1	27
	chr7	27368051	0	227.0	28	chr7	27369566	1	101
	chr7	27368099	1	139.0	27	chr7	27369566	1	101
	chr7	27369566	1	37.0	101	chr7	10713065	1	55
	chr7	27369566	1	14.0	101	chr7	12534204	1	101
	chr7	27369566	1	19.0	101	chr7	18625687	1	101
	chr7	27369566	1	3.0	101	chr7	26873660	0	84
	chr7	27369566	1	54.0	101	chr7	27176045	1	38
	chr7	27369566	1	35.0	101	chr7	27241545	0	57
	chr7	27369566	1	227.0	101	chr7	27368051	0	28
	chr7	27369566	1	139.0	101	chr7	27368099	1	27
	chr7	27369566	1	195.0	101	chr7	27372012	0	55
	chr7	27369566	1	9.0	101	chr7	27372181	1	101
	chr7	27369566	1	172.0	101	chr7	27372186	0	50
	chr7	27369566	1	227.0	101	chr7	27372321	1	92
	chr7	27369566	1	12.0	101	chr7	27405598	0	101
	chr7	27369566	1	107.0	101	chr7	27448127	0	22
	chr7	27369566	1	121.0	101	chr7	27494912	0	47
	chr7	27369566	1	4.0	101	chr7	27735700	1	45
	chr7	27369566	1	39.0	101	chr7	30266375	0	52
	chr7	27369566	1	24.0	101	chr7	33931070	0	73
	chr7	27369566	1	8.0	101	chr7	38287994	0	99
	chr7	27369566	1	22.0	101	chr7	47416542	0	101
	chr7	27369566	1	3.0	101	chr7	69583127	1	85
	chr7	27369566	1	26.0	101	chr7	97890460	1	48
	chr7	27369566	1	1.0	101	chr7	102622726	1	37
	chr7	27369566	1	85.0	101	chr7	105778257	0	37
	chr7	27372012	0	195.0	55	chr7	27369566	1	101
	chr7	27372181	1	9.0	101	chr7	27369566	1	101
	chr7	27372186	0	172.0	50	chr7	27369566	1	101
	chr7	27372321	1	227.0	92	chr7	27369566	1	101
	chr7	27383817	1	1.0	75	chr7	110601173	1	98
	chr7	27386760	1	1.0	45	chr7	111571678	1	101
	chr7	27405598	0	12.0	101	chr7	27369566	1	101
	chr7	27448127	0	107.0	22	chr7	27369566	1	101
	chr7	27468348	0	33.0	66	chr7	111215574	1	101
	chr7	27494912	0	121.0	47	chr7	27369566	1	101
	chr7	27495781	0	38.0	67	chr7	27766424	1	101
	chr7	27592643	0	1.0	101	chr7	7096734	1	101
	chr7	27666589	0	67.0	101	chr7	5992116	0	101
	chr7	27666589	0	142.0	101	chr7	14139898	1	66
	chr7	27666589	0	143.0	101	chr7	32052888	0	45
	chr7	27666589	0	114.0	101	chr7	50445487	0	54
	chr7	27730201	0	3.0	101	chr7	48011141	1	26
	chr7	27735700	1	4.0	45	chr7	27369566	1	101
	chr7	27735700	1	2.0	45	chr7	37779237	0	85
	chr7	27735700	1	1.0	45	chr7	111751164	0	101
	chr7	27751515	1	3.0	88	chr7	27766424	1	101
	chr7	27766424	1	22.0	101	chr7	7319581	0	101
	chr7	27766424	1	41.0	101	chr7	26321214	1	79
	chr7	27766424	1	38.0	101	chr7	27495781	0	67
	chr7	27766424	1	3.0	101	chr7	27751515	1	88
	chr7	27766424	1	38.0	101	chr7	27789503	1	67
	chr7	27766424	1	155.0	101	chr7	47405115	1	46
	chr7	27766424	1	1.0	101	chr7	59417678	1	87
	chr7	27766424	1	99.0	101	chr7	59417679	1	88
	chr7	27789503	1	38.0	67	chr7	27766424	1	101
	chr7	27893926	0	1.0	54	chr7	110653356	1	101
	chr7	27894052	1	3.0	79	chr7	109898959	1	101
	chr7	27894053	1	23.0	80	chr7	109898959	1	101
	chr7	27987143	1	1.0	101	chr7	27997671	0	37
	chr7	27989377	1	1.0	99	chr7	110038730	0	101
	chr7	27989378	1	96.0	100	chr7	110038730	0	101
	chr7	27997671	0	1.0	37	chr7	27987143	1	101
	chr7	28047860	1	92.0	23	chr7	111375941	0	101
	chr7	28125021	1	8.0	95	chr7	111528065	1	66
	chr7	28146449	0	212.0	40	chr7	111813925	1	101
	chr7	28165847	1	20.0	101	chr7	110132228	0	93
	chr7	28183278	0	177.0	51	chr7	111310903	0	101
	chr7	28260984	0	24.0	101	chr7	110042048	1	101
	chr7	28311814	1	3.0	98	chr7	109993119	1	101
	chr7	28444201	0	2.0	101	chr7	29245274	0	101
	chr7	28486053	1	153.0	99	chr7	28490362	0	20
	chr7	28490362	0	153.0	20	chr7	28486053	1	99
	chr7	28535721	0	6.0	47	chr7	51821951	1	101
	chr7	28560390	0	12.0	57	chr7	111550369	0	101
	chr7	28646086	1	132.0	27	chr7	28666430	0	101
	chr7	28659477	1	88.0	44	chr7	28666430	0	101
	chr7	28664120	0	1.0	42	chr7	28666430	0	101
	chr7	28664607	0	1.0	56	chr7	28666430	0	101
	chr7	28664607	0	1.0	56	chr7	28666456	0	101
	chr7	28664979	1	1178.0	19	chr7	28666430	0	101
	chr7	28666430	0	132.0	101	chr7	28646086	1	27
	chr7	28666430	0	88.0	101	chr7	28659477	1	44
	chr7	28666430	0	1.0	101	chr7	28664120	0	42
	chr7	28666430	0	1.0	101	chr7	28664607	0	56
	chr7	28666430	0	1178.0	101	chr7	28664979	1	19
	chr7	28666430	0	25.0	101	chr7	55492669	0	79
	chr7	28666430	0	116.0	101	chr7	56628263	1	44
	chr7	28666456	0	1.0	101	chr7	28664607	0	56
	chr7	28701574	1	7.0	61	chr7	28752950	1	101
	chr7	28708321	0	38.0	58	chr7	111546297	1	101
	chr7	28747705	0	5.0	63	chr7	28752950	1	101
	chr7	28747705	0	191.0	63	chr7	111129224	0	101
	chr7	28752950	1	7.0	101	chr7	28701574	1	61
	chr7	28752950	1	5.0	101	chr7	28747705	0	63
	chr7	28773327	0	58.0	31	chr7	110912432	0	101
	chr7	28816287	1	138.0	38	chr7	111571678	1	101
	chr7	28992501	1	46.0	69	chr7	110749737	1	101
	chr7	29196759	0	131.0	50	chr7	37779237	0	85
	chr7	29245274	0	2.0	101	chr7	28444201	0	101
	chr7	29333240	1	42.0	49	chr7	110079014	1	101
	chr7	29389799	1	6.0	51	chr7	29509021	0	101
	chr7	29509021	0	6.0	101	chr7	29389799	1	51
	chr7	29509021	0	2.0	101	chr7	110653356	1	101
	chr7	29655940	0	61.0	23	chr7	111923813	0	101
	chr7	29842740	1	3.0	64	chr7	111715874	1	97
	chr7	29890231	1	10.0	64	chr7	26643473	0	101
	chr7	29951050	1	1.0	88	chr7	111773682	1	95
	chr7	29951050	1	5.0	88	chr7	111773683	1	95
	chr7	29951050	1	12.0	88	chr7	111773684	1	96
	chr7	29951050	1	6.0	88	chr7	111773685	1	21
	chr7	30151933	0	124.0	59	chr7	111323831	0	101
	chr7	30266375	0	39.0	52	chr7	27369566	1	101
	chr7	30297611	1	135.0	49	chr7	111835296	1	101
	chr7	30366768	1	1.0	87	chr7	110950652	0	101
	chr7	30394919	1	3.0	101	chr7	110104169	0	101
	chr7	30422324	0	62.0	101	chr7	61959984	0	39
	chr7	30494957	0	1.0	83	chr7	111773683	1	95
	chr7	30494957	0	1.0	83	chr7	111773684	1	96
	chr7	30590442	1	1.0	101	chr7	111093936	1	101
	chr7	30630510	0	84.0	50	chr7	111282195	1	101
	chr7	30717848	1	81.0	91	chr7	111340788	0	88
	chr7	30730556	0	4.0	101	chr7	110902701	0	101
	chr7	30787680	0	68.0	101	chr7	110357236	0	101
	chr7	30903862	1	1.0	101	chr7	110994148	1	87
	chr7	31004427	0	211.0	43	chr7	110132228	0	93
	chr7	31011182	0	5.0	63	chr7	110600899	0	101
	chr7	31115026	1	4.0	101	chr7	34266367	1	94
	chr7	31137121	1	10.0	33	chr7	31201472	1	101
	chr7	31137121	1	71.0	33	chr7	109999811	1	101
	chr7	31166454	1	81.0	29	chr7	57834496	0	101
	chr7	31188493	0	130.0	57	chr7	111340788	0	88
	chr7	31201472	1	10.0	101	chr7	31137121	1	33
	chr7	31258796	1	18.0	25	chr7	79499908	1	101
	chr7	31329479	0	1.0	37	chr7	111309856	0	101
	chr7	31432229	0	12.0	45	chr7	111966324	0	101
	chr7	31496031	0	133.0	25	chr7	110902984	1	101
	chr7	31543599	0	13.0	100	chr7	110552333	0	86
	chr7	31607871	0	2.0	32	chr7	111159140	1	101
	chr7	31663714	0	37.0	99	chr7	110922611	1	101
	chr7	31669668	1	22.0	92	chr7	110590086	1	101
	chr7	31672250	0	1.0	52	chr7	110296155	1	101
	chr7	31677525	0	48.0	73	chr7	110902984	1	101
	chr7	32016047	1	6.0	66	chr7	110718582	1	101
	chr7	32024069	0	94.0	87	chr7	32024814	1	101
	chr7	32024627	0	139.0	89	chr7	111375941	0	101
	chr7	32024814	1	94.0	101	chr7	32024069	0	87
	chr7	32024814	1	1.0	101	chr7	110035397	1	101
	chr7	32040711	1	3.0	32	chr7	110054696	0	101
	chr7	32052888	0	143.0	45	chr7	27666589	0	101
	chr7	32093819	0	47.0	40	chr7	110132453	1	101
